# simulation: Earthquake Building Sim
# Exported: 2025-12-20T13:04:15.291047
#
Time(s),Max_Displacement
229.8377,nan
229.8477,nan
229.8577,nan
229.8677,nan
229.8777,nan
229.8877,nan
229.8977,nan
229.9077,nan
229.9177,nan
229.9277,nan
229.9377,nan
229.9477,nan
229.9577,nan
229.9677,nan
229.9777,nan
229.9877,nan
229.9977,nan
230.0077,nan
230.0177,nan
230.0277,nan
230.0377,nan
230.0477,nan
230.0577,nan
230.0677,nan
230.0777,nan
230.0877,nan
230.0977,nan
230.1077,nan
230.1177,nan
230.1277,nan
230.1377,nan
230.1477,nan
230.1577,nan
230.1677,nan
230.1777,nan
230.1877,nan
230.1977,nan
230.2077,nan
230.2177,nan
230.2277,nan
230.2377,nan
230.2477,nan
230.2577,nan
230.2677,nan
230.2777,nan
230.2877,nan
230.2977,nan
230.3077,nan
230.3177,nan
230.3277,nan
230.3377,nan
230.3477,nan
230.3577,nan
230.3677,nan
230.3777,nan
230.3877,nan
230.3977,nan
230.4077,nan
230.4177,nan
230.4277,nan
230.4377,nan
230.4477,nan
230.4577,nan
230.4677,nan
230.4777,nan
230.4877,nan
230.4977,nan
230.5077,nan
230.5177,nan
230.5277,nan
230.5377,nan
230.5477,nan
230.5577,nan
230.5677,nan
230.5777,nan
230.5877,nan
230.5977,nan
230.6077,nan
230.6177,nan
230.6277,nan
230.6377,nan
230.6477,nan
230.6577,nan
230.6677,nan
230.6777,nan
230.6877,nan
230.6977,nan
230.7077,nan
230.7177,nan
230.7277,nan
230.7377,nan
230.7477,nan
230.7577,nan
230.7677,nan
230.7777,nan
230.7877,nan
230.7977,nan
230.8077,nan
230.8177,nan
230.8277,nan
230.8377,nan
230.8477,nan
230.8577,nan
230.8677,nan
230.8777,nan
230.8877,nan
230.8977,nan
230.9077,nan
230.9177,nan
230.9277,nan
230.9377,nan
230.9477,nan
230.9577,nan
230.9677,nan
230.9777,nan
230.9877,nan
230.9977,nan
231.0077,nan
231.0177,nan
231.0277,nan
231.0377,nan
231.0477,nan
231.0577,nan
231.0677,nan
231.0777,nan
231.0877,nan
231.0977,nan
231.1077,nan
231.1177,nan
231.1277,nan
231.1377,nan
231.1477,nan
231.1577,nan
231.1677,nan
231.1777,nan
231.1877,nan
231.1977,nan
231.2077,nan
231.2177,nan
231.2277,nan
231.2377,nan
231.2477,nan
231.2577,nan
231.2677,nan
231.2777,nan
231.2877,nan
231.2977,nan
231.3077,nan
231.3177,nan
231.3277,nan
231.3377,nan
231.3477,nan
231.3577,nan
231.3677,nan
231.3777,nan
231.3877,nan
231.3977,nan
231.4077,nan
231.4177,nan
231.4277,nan
231.4377,nan
231.4477,nan
231.4577,nan
231.4677,nan
231.4777,nan
231.4877,nan
231.4977,nan
231.5077,nan
231.5177,nan
231.5277,nan
231.5377,nan
231.5477,nan
231.5577,nan
231.5677,nan
231.5777,nan
231.5877,nan
231.5977,nan
231.6077,nan
231.6177,nan
231.6277,nan
231.6377,nan
231.6477,nan
231.6577,nan
231.6677,nan
231.6777,nan
231.6877,nan
231.6977,nan
231.7077,nan
231.7177,nan
231.7277,nan
231.7377,nan
231.7477,nan
231.7577,nan
231.7677,nan
231.7777,nan
231.7877,nan
231.7977,nan
231.8077,nan
231.8177,nan
231.8277,nan
231.8377,nan
231.8477,nan
231.8577,nan
231.8677,nan
231.8777,nan
231.8877,nan
231.8977,nan
231.9077,nan
231.9177,nan
231.9277,nan
231.9377,nan
231.9477,nan
231.9577,nan
231.9677,nan
231.9777,nan
231.9877,nan
231.9977,nan
232.0077,nan
232.0177,nan
232.0277,nan
232.0377,nan
232.0477,nan
232.0577,nan
232.0677,nan
232.0777,nan
232.0877,nan
232.0977,nan
232.1077,nan
232.1177,nan
232.1277,nan
232.1377,nan
232.1477,nan
232.1577,nan
232.1677,nan
232.1777,nan
232.1877,nan
232.1977,nan
232.2077,nan
232.2177,nan
232.2277,nan
232.2377,nan
232.2477,nan
232.2577,nan
232.2677,nan
232.2777,nan
232.2877,nan
232.2977,nan
232.3077,nan
232.3177,nan
232.3277,nan
232.3377,nan
232.3477,nan
232.3577,nan
232.3677,nan
232.3777,nan
232.3877,nan
232.3977,nan
232.4077,nan
232.4177,nan
232.4277,nan
232.4377,nan
232.4477,nan
232.4577,nan
232.4677,nan
232.4777,nan
232.4877,nan
232.4977,nan
232.5078,nan
232.5178,nan
232.5278,nan
232.5378,nan
232.5478,nan
232.5578,nan
232.5678,nan
232.5778,nan
232.5878,nan
232.5978,nan
232.6078,nan
232.6178,nan
232.6278,nan
232.6378,nan
232.6478,nan
232.6578,nan
232.6678,nan
232.6778,nan
232.6878,nan
232.6978,nan
232.7078,nan
232.7178,nan
232.7278,nan
232.7378,nan
232.7478,nan
232.7578,nan
232.7678,nan
232.7778,nan
232.7878,nan
232.7978,nan
232.8078,nan
232.8178,nan
232.8278,nan
232.8378,nan
232.8478,nan
232.8578,nan
232.8678,nan
232.8778,nan
232.8878,nan
232.8978,nan
232.9078,nan
232.9178,nan
232.9278,nan
232.9378,nan
232.9478,nan
232.9578,nan
232.9678,nan
232.9778,nan
232.9878,nan
232.9978,nan
233.0078,nan
233.0178,nan
233.0278,nan
233.0378,nan
233.0478,nan
233.0578,nan
233.0678,nan
233.0778,nan
233.0878,nan
233.0978,nan
233.1078,nan
233.1178,nan
233.1278,nan
233.1378,nan
233.1478,nan
233.1578,nan
233.1678,nan
233.1778,nan
233.1878,nan
233.1978,nan
233.2078,nan
233.2178,nan
233.2278,nan
233.2378,nan
233.2478,nan
233.2578,nan
233.2678,nan
233.2778,nan
233.2878,nan
233.2978,nan
233.3078,nan
233.3178,nan
233.3278,nan
233.3378,nan
233.3478,nan
233.3578,nan
233.3678,nan
233.3778,nan
233.3878,nan
233.3978,nan
233.4078,nan
233.4178,nan
233.4278,nan
233.4378,nan
233.4478,nan
233.4578,nan
233.4678,nan
233.4778,nan
233.4878,nan
233.4978,nan
233.5078,nan
233.5178,nan
233.5278,nan
233.5378,nan
233.5478,nan
233.5578,nan
233.5678,nan
233.5778,nan
233.5878,nan
233.5978,nan
233.6078,nan
233.6178,nan
233.6278,nan
233.6378,nan
233.6478,nan
233.6578,nan
233.6678,nan
233.6778,nan
233.6878,nan
233.6978,nan
233.7078,nan
233.7178,nan
233.7278,nan
233.7378,nan
233.7478,nan
233.7578,nan
233.7678,nan
233.7778,nan
233.7878,nan
233.7978,nan
233.8078,nan
233.8178,nan
233.8278,nan
233.8378,nan
233.8478,nan
233.8578,nan
233.8678,nan
233.8778,nan
233.8878,nan
233.8978,nan
233.9078,nan
233.9178,nan
233.9278,nan
233.9378,nan
233.9478,nan
233.9578,nan
233.9678,nan
233.9778,nan
233.9878,nan
233.9978,nan
234.0078,nan
234.0178,nan
234.0278,nan
234.0378,nan
234.0478,nan
234.0578,nan
234.0678,nan
234.0778,nan
234.0878,nan
234.0978,nan
234.1078,nan
234.1178,nan
234.1278,nan
234.1378,nan
234.1478,nan
234.1578,nan
234.1678,nan
234.1778,nan
234.1878,nan
234.1978,nan
234.2078,nan
234.2178,nan
234.2278,nan
234.2378,nan
234.2478,nan
234.2578,nan
234.2678,nan
234.2778,nan
234.2878,nan
234.2978,nan
234.3078,nan
234.3178,nan
234.3278,nan
234.3378,nan
234.3478,nan
234.3578,nan
234.3678,nan
234.3778,nan
234.3878,nan
234.3978,nan
234.4078,nan
234.4178,nan
234.4278,nan
234.4378,nan
234.4478,nan
234.4578,nan
234.4678,nan
234.4778,nan
234.4878,nan
234.4978,nan
234.5078,nan
234.5178,nan
234.5278,nan
234.5378,nan
234.5478,nan
234.5578,nan
234.5678,nan
234.5778,nan
234.5878,nan
234.5978,nan
234.6078,nan
234.6178,nan
234.6278,nan
234.6378,nan
234.6478,nan
234.6578,nan
234.6678,nan
234.6778,nan
234.6878,nan
234.6978,nan
234.7078,nan
234.7178,nan
234.7278,nan
234.7378,nan
234.7478,nan
234.7578,nan
234.7678,nan
234.7778,nan
234.7878,nan
234.7978,nan
234.8078,nan
234.8178,nan
234.8278,nan
234.8378,nan
234.8478,nan
234.8578,nan
234.8678,nan
234.8778,nan
234.8878,nan
234.8978,nan
234.9078,nan
234.9178,nan
234.9278,nan
234.9378,nan
234.9478,nan
234.9578,nan
234.9678,nan
234.9778,nan
234.9878,nan
234.9978,nan
235.0078,nan
235.0178,nan
235.0278,nan
235.0378,nan
235.0478,nan
235.0578,nan
235.0678,nan
235.0778,nan
235.0878,nan
235.0978,nan
235.1078,nan
235.1178,nan
235.1278,nan
235.1378,nan
235.1478,nan
235.1578,nan
235.1678,nan
235.1778,nan
235.1878,nan
235.1978,nan
235.2078,nan
235.2178,nan
235.2278,nan
235.2378,nan
235.2478,nan
235.2578,nan
235.2678,nan
235.2778,nan
235.2878,nan
235.2978,nan
235.3078,nan
235.3178,nan
235.3278,nan
235.3378,nan
235.3478,nan
235.3578,nan
235.3678,nan
235.3778,nan
235.3878,nan
235.3978,nan
235.4078,nan
235.4178,nan
235.4278,nan
235.4378,nan
235.4478,nan
235.4578,nan
235.4678,nan
235.4778,nan
235.4878,nan
235.4978,nan
235.5079,nan
235.5179,nan
235.5279,nan
235.5379,nan
235.5479,nan
235.5579,nan
235.5679,nan
235.5779,nan
235.5879,nan
235.5979,nan
235.6079,nan
235.6179,nan
235.6279,nan
235.6379,nan
235.6479,nan
235.6579,nan
235.6679,nan
235.6779,nan
235.6879,nan
235.6979,nan
235.7079,nan
235.7179,nan
235.7279,nan
235.7379,nan
235.7479,nan
235.7579,nan
235.7679,nan
235.7779,nan
235.7879,nan
235.7979,nan
235.8079,nan
235.8179,nan
235.8279,nan
235.8379,nan
235.8479,nan
235.8579,nan
235.8679,nan
235.8779,nan
235.8879,nan
235.8979,nan
235.9079,nan
235.9179,nan
235.9279,nan
235.9379,nan
235.9479,nan
235.9579,nan
235.9679,nan
235.9779,nan
235.9879,nan
235.9979,nan
236.0079,nan
236.0179,nan
236.0279,nan
236.0379,nan
236.0479,nan
236.0579,nan
236.0679,nan
236.0779,nan
236.0879,nan
236.0979,nan
236.1079,nan
236.1179,nan
236.1279,nan
236.1379,nan
236.1479,nan
236.1579,nan
236.1679,nan
236.1779,nan
236.1879,nan
236.1979,nan
236.2079,nan
236.2179,nan
236.2279,nan
236.2379,nan
236.2479,nan
236.2579,nan
236.2679,nan
236.2779,nan
236.2879,nan
236.2979,nan
236.3079,nan
236.3179,nan
236.3279,nan
236.3379,nan
236.3479,nan
236.3579,nan
236.3679,nan
236.3779,nan
236.3879,nan
236.3979,nan
236.4079,nan
236.4179,nan
236.4279,nan
236.4379,nan
236.4479,nan
236.4579,nan
236.4679,nan
236.4779,nan
236.4879,nan
236.4979,nan
236.5079,nan
236.5179,nan
236.5279,nan
236.5379,nan
236.5479,nan
236.5579,nan
236.5679,nan
236.5779,nan
236.5879,nan
236.5979,nan
236.6079,nan
236.6179,nan
236.6279,nan
236.6379,nan
236.6479,nan
236.6579,nan
236.6679,nan
236.6779,nan
236.6879,nan
236.6979,nan
236.7079,nan
236.7179,nan
236.7279,nan
236.7379,nan
236.7479,nan
236.7579,nan
236.7679,nan
236.7779,nan
236.7879,nan
236.7979,nan
236.8079,nan
236.8179,nan
236.8279,nan
236.8379,nan
236.8479,nan
236.8579,nan
236.8679,nan
236.8779,nan
236.8879,nan
236.8979,nan
236.9079,nan
236.9179,nan
236.9279,nan
236.9379,nan
236.9479,nan
236.9579,nan
236.9679,nan
236.9779,nan
236.9879,nan
236.9979,nan
237.0079,nan
237.0179,nan
237.0279,nan
237.0379,nan
237.0479,nan
237.0579,nan
237.0679,nan
237.0779,nan
237.0879,nan
237.0979,nan
237.1079,nan
237.1179,nan
237.1279,nan
237.1379,nan
237.1479,nan
237.1579,nan
237.1679,nan
237.1779,nan
237.1879,nan
237.1979,nan
237.2079,nan
237.2179,nan
237.2279,nan
237.2379,nan
237.2479,nan
237.2579,nan
237.2679,nan
237.2779,nan
237.2879,nan
237.2979,nan
237.3079,nan
237.3179,nan
237.3279,nan
237.3379,nan
237.3479,nan
237.3579,nan
237.3679,nan
237.3779,nan
237.3879,nan
237.3979,nan
237.4079,nan
237.4179,nan
237.4279,nan
237.4379,nan
237.4479,nan
237.4579,nan
237.4679,nan
237.4779,nan
237.4879,nan
237.4979,nan
237.5079,nan
237.5179,nan
237.5279,nan
237.5379,nan
237.5479,nan
237.5579,nan
237.5679,nan
237.5779,nan
237.5879,nan
237.5979,nan
237.6079,nan
237.6179,nan
237.6279,nan
237.6379,nan
237.6479,nan
237.6579,nan
237.6679,nan
237.6779,nan
237.6879,nan
237.6979,nan
237.7079,nan
237.7179,nan
237.7279,nan
237.7379,nan
237.7479,nan
237.7579,nan
237.7679,nan
237.7779,nan
237.7879,nan
237.7979,nan
237.8079,nan
237.8179,nan
237.8279,nan
237.8379,nan
237.8479,nan
237.8579,nan
237.8679,nan
237.8779,nan
237.8879,nan
237.8979,nan
237.9079,nan
237.9179,nan
237.9279,nan
237.9379,nan
237.9479,nan
237.9579,nan
237.9679,nan
237.9779,nan
237.9879,nan
237.9979,nan
238.0079,nan
238.0179,nan
238.0279,nan
238.0379,nan
238.0479,nan
238.0579,nan
238.0679,nan
238.0779,nan
238.0879,nan
238.0979,nan
238.1079,nan
238.1179,nan
238.1279,nan
238.1379,nan
238.1479,nan
238.1579,nan
238.1679,nan
238.1779,nan
238.1879,nan
238.1979,nan
238.2079,nan
238.2179,nan
238.2279,nan
238.2379,nan
238.2479,nan
238.2579,nan
238.2679,nan
238.2779,nan
238.2879,nan
238.2979,nan
238.3079,nan
238.3179,nan
238.3279,nan
238.3379,nan
238.3479,nan
238.3579,nan
238.3679,nan
238.3779,nan
238.3879,nan
238.3979,nan
238.4079,nan
238.4179,nan
238.4279,nan
238.4379,nan
238.4479,nan
238.4579,nan
238.4679,nan
238.4779,nan
238.4879,nan
238.4979,nan
238.5080,nan
238.5180,nan
238.5280,nan
238.5380,nan
238.5480,nan
238.5580,nan
238.5680,nan
238.5780,nan
238.5880,nan
238.5980,nan
238.6080,nan
238.6180,nan
238.6280,nan
238.6380,nan
238.6480,nan
238.6580,nan
238.6680,nan
238.6780,nan
238.6880,nan
238.6980,nan
238.7080,nan
238.7180,nan
238.7280,nan
238.7380,nan
238.7480,nan
238.7580,nan
238.7680,nan
238.7780,nan
238.7880,nan
238.7980,nan
238.8080,nan
238.8180,nan
238.8280,nan
238.8380,nan
238.8480,nan
238.8580,nan
238.8680,nan
238.8780,nan
238.8880,nan
238.8980,nan
238.9080,nan
238.9180,nan
238.9280,nan
238.9380,nan
238.9480,nan
238.9580,nan
238.9680,nan
238.9780,nan
238.9880,nan
238.9980,nan
239.0080,nan
239.0180,nan
239.0280,nan
239.0380,nan
239.0480,nan
239.0580,nan
239.0680,nan
239.0780,nan
239.0880,nan
239.0980,nan
239.1080,nan
239.1180,nan
239.1280,nan
239.1380,nan
239.1480,nan
239.1580,nan
239.1680,nan
239.1780,nan
239.1880,nan
239.1980,nan
239.2080,nan
239.2180,nan
239.2280,nan
239.2380,nan
239.2480,nan
239.2580,nan
239.2680,nan
239.2780,nan
239.2880,nan
239.2980,nan
239.3080,nan
239.3180,nan
239.3280,nan
239.3380,nan
239.3480,nan
239.3580,nan
239.3680,nan
239.3780,nan
239.3880,nan
239.3980,nan
239.4080,nan
239.4180,nan
239.4280,nan
239.4380,nan
239.4480,nan
239.4580,nan
239.4680,nan
239.4780,nan
239.4880,nan
239.4980,nan
239.5080,nan
239.5180,nan
239.5280,nan
239.5380,nan
239.5480,nan
239.5580,nan
239.5680,nan
239.5780,nan
239.5880,nan
239.5980,nan
239.6080,nan
239.6180,nan
239.6280,nan
239.6380,nan
239.6480,nan
239.6580,nan
239.6680,nan
239.6780,nan
239.6880,nan
239.6980,nan
239.7080,nan
239.7180,nan
239.7280,nan
239.7380,nan
239.7480,nan
239.7580,nan
239.7680,nan
239.7780,nan
239.7880,nan
239.7980,nan
239.8080,nan
239.8180,nan
239.8280,nan
239.8380,nan
239.8480,nan
239.8580,nan
239.8680,nan
239.8780,nan
239.8880,nan
239.8980,nan
239.9080,nan
239.9180,nan
239.9280,nan
239.9380,nan
239.9480,nan
239.9580,nan
239.9680,nan
239.9780,nan
239.9880,nan
239.9980,nan
240.0080,nan
240.0180,nan
240.0280,nan
240.0380,nan
240.0480,nan
240.0580,nan
240.0680,nan
240.0780,nan
240.0880,nan
240.0980,nan
240.1080,nan
240.1180,nan
240.1280,nan
240.1380,nan
240.1480,nan
240.1580,nan
240.1680,nan
240.1780,nan
240.1880,nan
240.1980,nan
240.2080,nan
240.2180,nan
240.2280,nan
240.2380,nan
240.2480,nan
240.2580,nan
240.2680,nan
240.2780,nan
240.2880,nan
240.2980,nan
240.3080,nan
240.3180,nan
240.3280,nan
240.3380,nan
240.3480,nan
240.3580,nan
240.3680,nan
240.3780,nan
240.3880,nan
240.3980,nan
240.4080,nan
240.4180,nan
240.4280,nan
240.4380,nan
240.4480,nan
240.4580,nan
240.4680,nan
240.4780,nan
240.4880,nan
240.4980,nan
240.5080,nan
240.5180,nan
240.5280,nan
240.5380,nan
240.5480,nan
240.5580,nan
240.5680,nan
240.5780,nan
240.5880,nan
240.5980,nan
240.6080,nan
240.6180,nan
240.6280,nan
240.6380,nan
240.6480,nan
240.6580,nan
240.6680,nan
240.6780,nan
240.6880,nan
240.6980,nan
240.7080,nan
240.7180,nan
240.7280,nan
240.7380,nan
240.7480,nan
240.7580,nan
240.7680,nan
240.7780,nan
240.7880,nan
240.7980,nan
240.8080,nan
240.8180,nan
240.8280,nan
240.8380,nan
240.8480,nan
240.8580,nan
240.8680,nan
240.8780,nan
240.8880,nan
240.8980,nan
240.9080,nan
240.9180,nan
240.9280,nan
240.9380,nan
240.9480,nan
240.9580,nan
240.9680,nan
240.9780,nan
240.9880,nan
240.9980,nan
241.0080,nan
241.0180,nan
241.0280,nan
241.0380,nan
241.0480,nan
241.0580,nan
241.0680,nan
241.0780,nan
241.0880,nan
241.0980,nan
241.1080,nan
241.1180,nan
241.1280,nan
241.1380,nan
241.1480,nan
241.1580,nan
241.1680,nan
241.1780,nan
241.1880,nan
241.1980,nan
241.2080,nan
241.2180,nan
241.2280,nan
241.2380,nan
241.2480,nan
241.2580,nan
241.2680,nan
241.2780,nan
241.2880,nan
241.2980,nan
241.3080,nan
241.3180,nan
241.3280,nan
241.3380,nan
241.3480,nan
241.3580,nan
241.3680,nan
241.3780,nan
241.3880,nan
241.3980,nan
241.4080,nan
241.4180,nan
241.4280,nan
241.4380,nan
241.4480,nan
241.4580,nan
241.4680,nan
241.4780,nan
241.4880,nan
241.4980,nan
241.5081,nan
241.5181,nan
241.5281,nan
241.5381,nan
241.5481,nan
241.5581,nan
241.5681,nan
241.5781,nan
241.5881,nan
241.5981,nan
241.6081,nan
241.6181,nan
241.6281,nan
241.6381,nan
241.6481,nan
241.6581,nan
241.6681,nan
241.6781,nan
241.6881,nan
241.6981,nan
241.7081,nan
241.7181,nan
241.7281,nan
241.7381,nan
241.7481,nan
241.7581,nan
241.7681,nan
241.7781,nan
241.7881,nan
241.7981,nan
241.8081,nan
241.8181,nan
241.8281,nan
241.8381,nan
241.8481,nan
241.8581,nan
241.8681,nan
241.8781,nan
241.8881,nan
241.8981,nan
241.9081,nan
241.9181,nan
241.9281,nan
241.9381,nan
241.9481,nan
241.9581,nan
241.9681,nan
241.9781,nan
241.9881,nan
241.9981,nan
242.0081,nan
242.0181,nan
242.0281,nan
242.0381,nan
242.0481,nan
242.0581,nan
242.0681,nan
242.0781,nan
242.0881,nan
242.0981,nan
242.1081,nan
242.1181,nan
242.1281,nan
242.1381,nan
242.1481,nan
242.1581,nan
242.1681,nan
242.1781,nan
242.1881,nan
242.1981,nan
242.2081,nan
242.2181,nan
242.2281,nan
242.2381,nan
242.2481,nan
242.2581,nan
242.2681,nan
242.2781,nan
242.2881,nan
242.2981,nan
242.3081,nan
242.3181,nan
242.3281,nan
242.3381,nan
242.3481,nan
242.3581,nan
242.3681,nan
242.3781,nan
242.3881,nan
242.3981,nan
242.4081,nan
242.4181,nan
242.4281,nan
242.4381,nan
242.4481,nan
242.4581,nan
242.4681,nan
242.4781,nan
242.4881,nan
242.4981,nan
242.5081,nan
242.5181,nan
242.5281,nan
242.5381,nan
242.5481,nan
242.5581,nan
242.5681,nan
242.5781,nan
242.5881,nan
242.5981,nan
242.6081,nan
242.6181,nan
242.6281,nan
242.6381,nan
242.6481,nan
242.6581,nan
242.6681,nan
242.6781,nan
242.6881,nan
242.6981,nan
242.7081,nan
242.7181,nan
242.7281,nan
242.7381,nan
242.7481,nan
242.7581,nan
242.7681,nan
242.7781,nan
242.7881,nan
242.7981,nan
242.8081,nan
242.8181,nan
242.8281,nan
242.8381,nan
242.8481,nan
242.8581,nan
242.8681,nan
242.8781,nan
242.8881,nan
242.8981,nan
242.9081,nan
242.9181,nan
242.9281,nan
242.9381,nan
242.9481,nan
242.9581,nan
242.9681,nan
242.9781,nan
242.9881,nan
242.9981,nan
243.0081,nan
243.0181,nan
243.0281,nan
243.0381,nan
243.0481,nan
243.0581,nan
243.0681,nan
243.0781,nan
243.0881,nan
243.0981,nan
243.1081,nan
243.1181,nan
243.1281,nan
243.1381,nan
243.1481,nan
243.1581,nan
243.1681,nan
243.1781,nan
243.1881,nan
243.1981,nan
243.2081,nan
243.2181,nan
243.2281,nan
243.2381,nan
243.2481,nan
243.2581,nan
243.2681,nan
243.2781,nan
243.2881,nan
243.2981,nan
243.3081,nan
243.3181,nan
243.3281,nan
243.3381,nan
243.3481,nan
243.3581,nan
243.3681,nan
243.3781,nan
243.3881,nan
243.3981,nan
243.4081,nan
243.4181,nan
243.4281,nan
243.4381,nan
243.4481,nan
243.4581,nan
243.4681,nan
243.4781,nan
243.4881,nan
243.4981,nan
243.5081,nan
243.5181,nan
243.5281,nan
243.5381,nan
243.5481,nan
243.5581,nan
243.5681,nan
243.5781,nan
243.5881,nan
243.5981,nan
243.6081,nan
243.6181,nan
243.6281,nan
243.6381,nan
243.6481,nan
243.6581,nan
243.6681,nan
243.6781,nan
243.6881,nan
243.6981,nan
243.7081,nan
243.7181,nan
243.7281,nan
243.7381,nan
243.7481,nan
243.7581,nan
243.7681,nan
243.7781,nan
243.7881,nan
243.7981,nan
243.8081,nan
243.8181,nan
243.8281,nan
243.8381,nan
243.8481,nan
243.8581,nan
243.8681,nan
243.8781,nan
243.8881,nan
243.8981,nan
243.9081,nan
243.9181,nan
243.9281,nan
243.9381,nan
243.9481,nan
243.9581,nan
243.9681,nan
243.9781,nan
243.9881,nan
243.9981,nan
244.0081,nan
244.0181,nan
244.0281,nan
244.0381,nan
244.0481,nan
244.0581,nan
244.0681,nan
244.0781,nan
244.0881,nan
244.0981,nan
244.1081,nan
244.1181,nan
244.1281,nan
244.1381,nan
244.1481,nan
244.1581,nan
244.1681,nan
244.1781,nan
244.1881,nan
244.1981,nan
244.2081,nan
244.2181,nan
244.2281,nan
244.2381,nan
244.2481,nan
244.2581,nan
244.2681,nan
244.2781,nan
244.2881,nan
244.2981,nan
244.3081,nan
244.3181,nan
244.3281,nan
244.3381,nan
244.3481,nan
244.3581,nan
244.3681,nan
244.3781,nan
244.3881,nan
244.3981,nan
244.4081,nan
244.4181,nan
244.4281,nan
244.4381,nan
244.4481,nan
244.4581,nan
244.4681,nan
244.4781,nan
244.4881,nan
244.4981,nan
244.5082,nan
244.5182,nan
244.5282,nan
244.5382,nan
244.5482,nan
244.5582,nan
244.5682,nan
244.5782,nan
244.5882,nan
244.5982,nan
244.6082,nan
244.6182,nan
244.6282,nan
244.6382,nan
244.6482,nan
244.6582,nan
244.6682,nan
244.6782,nan
244.6882,nan
244.6982,nan
244.7082,nan
244.7182,nan
244.7282,nan
244.7382,nan
244.7482,nan
244.7582,nan
244.7682,nan
244.7782,nan
244.7882,nan
244.7982,nan
244.8082,nan
244.8182,nan
244.8282,nan
244.8382,nan
244.8482,nan
244.8582,nan
244.8682,nan
244.8782,nan
244.8882,nan
244.8982,nan
244.9082,nan
244.9182,nan
244.9282,nan
244.9382,nan
244.9482,nan
244.9582,nan
244.9682,nan
244.9782,nan
244.9882,nan
244.9982,nan
245.0082,nan
245.0182,nan
245.0282,nan
245.0382,nan
245.0482,nan
245.0582,nan
245.0682,nan
245.0782,nan
245.0882,nan
245.0982,nan
245.1082,nan
245.1182,nan
245.1282,nan
245.1382,nan
245.1482,nan
245.1582,nan
245.1682,nan
245.1782,nan
245.1882,nan
245.1982,nan
245.2082,nan
245.2182,nan
245.2282,nan
245.2382,nan
245.2482,nan
245.2582,nan
245.2682,nan
245.2782,nan
245.2882,nan
245.2982,nan
245.3082,nan
245.3182,nan
245.3282,nan
245.3382,nan
245.3482,nan
245.3582,nan
245.3682,nan
245.3782,nan
245.3882,nan
245.3982,nan
245.4082,nan
245.4182,nan
245.4282,nan
245.4382,nan
245.4482,nan
245.4582,nan
245.4682,nan
245.4782,nan
245.4882,nan
245.4982,nan
245.5082,nan
245.5182,nan
245.5282,nan
245.5382,nan
245.5482,nan
245.5582,nan
245.5682,nan
245.5782,nan
245.5882,nan
245.5982,nan
245.6082,nan
245.6182,nan
245.6282,nan
245.6382,nan
245.6482,nan
245.6582,nan
245.6682,nan
245.6782,nan
245.6882,nan
245.6982,nan
245.7082,nan
245.7182,nan
245.7282,nan
245.7382,nan
245.7482,nan
245.7582,nan
245.7682,nan
245.7782,nan
245.7882,nan
245.7982,nan
245.8082,nan
245.8182,nan
245.8282,nan
245.8382,nan
245.8482,nan
245.8582,nan
245.8682,nan
245.8782,nan
245.8882,nan
245.8982,nan
245.9082,nan
245.9182,nan
245.9282,nan
245.9382,nan
245.9482,nan
245.9582,nan
245.9682,nan
245.9782,nan
245.9882,nan
245.9982,nan
246.0082,nan
246.0182,nan
246.0282,nan
246.0382,nan
246.0482,nan
246.0582,nan
246.0682,nan
246.0782,nan
246.0882,nan
246.0982,nan
246.1082,nan
246.1182,nan
246.1282,nan
246.1382,nan
246.1482,nan
246.1582,nan
246.1682,nan
246.1782,nan
246.1882,nan
246.1982,nan
246.2082,nan
246.2182,nan
246.2282,nan
246.2382,nan
246.2482,nan
246.2582,nan
246.2682,nan
246.2782,nan
246.2882,nan
246.2982,nan
246.3082,nan
246.3182,nan
246.3282,nan
246.3382,nan
246.3482,nan
246.3582,nan
246.3682,nan
246.3782,nan
246.3882,nan
246.3982,nan
246.4082,nan
246.4182,nan
246.4282,nan
246.4382,nan
246.4482,nan
246.4582,nan
246.4682,nan
246.4782,nan
246.4882,nan
246.4982,nan
246.5082,nan
246.5182,nan
246.5282,nan
246.5382,nan
246.5482,nan
246.5582,nan
246.5682,nan
246.5782,nan
246.5882,nan
246.5982,nan
246.6082,nan
246.6182,nan
246.6282,nan
246.6382,nan
246.6482,nan
246.6582,nan
246.6682,nan
246.6782,nan
246.6882,nan
246.6982,nan
246.7082,nan
246.7182,nan
246.7282,nan
246.7382,nan
246.7482,nan
246.7582,nan
246.7682,nan
246.7782,nan
246.7882,nan
246.7982,nan
246.8082,nan
246.8182,nan
246.8282,nan
246.8382,nan
246.8482,nan
246.8582,nan
246.8682,nan
246.8782,nan
246.8882,nan
246.8982,nan
246.9082,nan
246.9182,nan
246.9282,nan
246.9382,nan
246.9482,nan
246.9582,nan
246.9682,nan
246.9782,nan
246.9882,nan
246.9982,nan
247.0082,nan
247.0182,nan
247.0282,nan
247.0382,nan
247.0482,nan
247.0582,nan
247.0682,nan
247.0782,nan
247.0882,nan
247.0982,nan
247.1082,nan
247.1182,nan
247.1282,nan
247.1382,nan
247.1482,nan
247.1582,nan
247.1682,nan
247.1782,nan
247.1882,nan
247.1982,nan
247.2082,nan
247.2182,nan
247.2282,nan
247.2382,nan
247.2482,nan
247.2582,nan
